Customer ID,Age,Hours at Gym (per week),Gym Membership Length (years),Calorie Intake,Gender_Female,Gender_Male,Gender_Other,Fitness Goal_Build muscle,Fitness Goal_Endurance training,Fitness Goal_Fat loss,Fitness Goal_Flexibility,Fitness Goal_General health
229981,-0.6136507822321756,0.7365332426406792,0.8823836468481588,0.6984811916090636,False,True,False,True,False,False,False,False
691723,2.566961722858539,-0.2806048604423344,0.8823836468481588,-1.7870358770422896,False,False,True,False,False,False,True,False
419030,1.97059687815403,0.1888434948267493,0.8823836468481588,-0.0873808227439377,False,True,False,False,False,False,False,True
428947,-0.01728593752766665,-0.5153290380768759,0.27864746742573443,1.4752052755626115,True,False,False,True,False,False,False,False
655839,0.38029062560867266,-0.8282946082562643,-1.532561070841539,1.6031363011549606,False,True,False,True,False,False,False,False
373538,1.1754437518813512,0.032360709737054745,1.4861198262705833,0.6916277438094736,True,False,False,True,False,False,False,False
431236,-1.4088039085048543,0.5018090650061378,-0.9288248914191144,0.7418863610064678,False,True,False,True,False,False,False,False
628178,-0.01728593752766665,0.1888434948267493,0.8823836468481588,1.1371018507828319,True,False,False,True,False,False,False,False
665894,-1.8063804716411935,1.8319127382685405,0.8823836468481588,-1.1222514404820472,False,True,False,False,False,True,False,False
589492,-1.4088039085048543,-1.219501570980501,-0.9288248914191144,-1.8144496682406501,False,True,False,False,False,False,True,False
356840,-0.8124390638003453,0.8147746351855262,1.4861198262705833,0.6048174050146653,False,True,False,True,False,False,False,False
449457,-0.414862500664006,-1.4542257486150425,-0.9288248914191144,-0.3546652869279527,True,False,False,False,True,False,False,False
765987,-1.011227345368515,1.7536713457236934,0.8823836468481588,0.8081363564025057,True,False,False,True,False,False,False,False
370936,-0.01728593752766665,-0.6718118231665704,0.27864746742573443,0.22787777603720819,False,True,False,False,True,False,False,False
339931,0.38029062560867266,0.032360709737054745,0.8823836468481588,0.5682656834168512,True,False,False,True,False,False,False,False
339629,-0.2160742190958363,1.205981597909763,0.8823836468481588,1.3152914935721751,False,True,False,True,False,False,False,False
305041,-1.8063804716411935,-0.828294608256265,-0.32508871199669,0.46317948382313595,False,True,False,False,False,False,False,True
798361,-0.8124390638003453,1.9883955233582344,1.4861198262705833,0.7144725698081072,False,True,False,True,False,False,False,False
517113,0.38029062560867266,-1.297742963525348,-0.9288248914191144,0.6459380918122061,False,True,False,True,False,False,False,False
168148,-1.011227345368515,1.2059815979097621,-0.9288248914191144,-1.3004410832713904,True,False,False,False,False,True,False,False
877089,-1.2100156269366846,0.7365332426406792,-0.32508871199669,-1.4466479696626464,True,False,False,False,False,True,False,False
748531,1.1754437518813512,0.11060210228190168,0.8823836468481588,1.1096880595844714,False,True,False,True,False,False,False,False
778843,0.38029062560867266,-0.20236346789748674,0.8823836468481588,-0.3729411477268597,False,True,False,False,True,False,False,False
672843,-0.01728593752766665,-0.2806048604423344,0.27864746742573443,-0.10794116614270809,False,True,False,False,False,False,False,True
356508,-1.2100156269366846,-1.0630187858908065,-0.9288248914191144,-0.048544618546260306,False,True,False,False,False,False,False,True
903591,2.7657500044267085,0.8147746351855268,1.4861198262705833,-1.4877686564601873,False,True,False,False,False,True,False,False
996942,-1.4088039085048543,0.032360709737054745,-0.9288248914191144,-0.8823807674963926,True,False,False,False,False,False,False,True
206530,0.9766554703131816,0.11060210228190168,0.8823836468481588,-0.2313032265353304,False,True,False,False,True,False,False,False
704365,0.5790789071768423,0.5018090650061378,1.4861198262705833,-1.0514324798862824,True,False,False,False,False,False,False,True
922352,0.38029062560867266,-0.35884625298718204,-0.9288248914191144,-0.7498807767043167,True,False,False,False,False,True,False,False
560337,1.1754437518813512,-1.8454327113392786,-0.9288248914191144,0.2164553630378913,True,False,False,False,True,False,False,False
824839,-1.011227345368515,-0.12412207535263982,-0.9288248914191144,-0.5031566559190721,True,False,False,False,False,False,False,True
905889,-0.8124390638003453,0.6582918500958322,0.27864746742573443,0.8949466951973141,True,False,False,True,False,False,False,False
559773,-0.01728593752766665,0.1888434948267493,0.8823836468481588,-0.5762600991147002,False,True,False,False,False,False,False,True
308261,-1.2100156269366846,1.5971885606339984,0.27864746742573443,-1.2136307444765821,False,True,False,False,False,True,False,False
864469,1.3742320334495208,0.8147746351855268,1.4861198262705833,1.5231794101597425,True,False,False,True,False,False,False,False
441097,0.38029062560867266,1.1277402053649153,1.4861198262705833,0.49059327502149647,True,False,False,True,False,False,False,False
415139,0.38029062560867266,1.2842229904546105,0.8823836468481588,1.4980501015612453,False,True,False,True,False,False,False,False
271829,-0.414862500664006,-0.2806048604423344,-0.9288248914191144,-1.437510039263193,False,True,False,False,False,True,False,False
538974,0.9766554703131816,-0.04588068280779289,0.27864746742573443,1.0868432335858376,True,False,False,True,False,False,False,False
302283,-0.8124390638003453,-0.7500532157114174,-1.532561070841539,-0.9326393846933868,False,True,False,False,False,False,False,True
296769,1.1754437518813512,-0.12412207535263982,0.27864746742573443,0.09080882004540564,False,True,False,False,False,False,False,True
661353,-0.414862500664006,0.34532627991644316,0.8823836468481588,0.9474897949941716,False,True,False,True,False,False,False,False
323165,-0.2160742190958363,-0.9847773933459588,-0.9288248914191144,-1.0263031712877853,False,True,False,False,False,False,False,True
723587,-0.2160742190958363,-0.9847773933459588,-0.9288248914191144,-0.7498807767043167,True,False,False,False,False,False,True,False
635822,0.38029062560867266,-0.828294608256265,0.8823836468481588,0.10223123304472251,False,True,False,False,False,False,False,True
587879,-1.607592190073024,0.032360709737054745,-0.9288248914191144,-1.0719928232850529,True,False,False,False,False,False,False,True
664685,-0.01728593752766665,-1.375984356070195,-0.9288248914191144,-1.2090617792768554,False,True,False,False,False,False,True,False
882038,0.9766554703131816,-1.688949926249584,-0.9288248914191144,-0.27470839593273455,True,False,False,False,True,False,False,False
453531,-0.2160742190958363,-1.1412601784356535,-0.9288248914191144,0.4768863794223162,False,True,False,True,False,False,False,False
679879,-0.2160742190958363,-1.4542257486150425,-0.9288248914191144,0.06111054624718174,True,False,False,False,True,False,False,False
320884,-0.01728593752766665,-0.04588068280779289,-0.9288248914191144,-1.6636738166496672,False,False,True,False,False,True,False,False
123247,0.9766554703131816,-0.5153290380768759,-0.9288248914191144,0.7761536000044185,True,False,False,True,False,False,False,False
124300,-0.8124390638003453,1.0494988128200684,0.8823836468481588,-1.0057428278890148,True,False,False,False,False,False,False,True
567281,2.566961722858539,-1.9236741038841256,-0.9288248914191144,1.5277483753594692,True,False,False,True,False,False,False,False
707086,1.5730203150176907,-0.5153290380768759,0.8823836468481588,-0.5762600991147002,False,True,False,False,False,False,True,False
633556,-1.4088039085048543,0.8147746351855268,0.27864746742573443,0.6368001614127525,False,False,True,True,False,False,False,False
374329,1.7718085965858603,0.5800504575509854,-0.9288248914191144,-1.4603548652618268,True,False,False,False,False,True,False,False
819064,0.38029062560867266,0.34532627991644316,0.8823836468481588,1.2376190851768205,True,False,False,True,False,False,False,False
842139,-1.8063804716411935,-0.3588462529871813,-0.9288248914191144,-0.3181135653301387,True,False,False,False,True,False,False,False
532315,0.181502344040503,-1.219501570980501,-0.9288248914191144,-1.480915208660597,False,True,False,False,False,False,True,False
336584,-0.414862500664006,0.34532627991644316,0.8823836468481588,0.6664984352109764,True,False,False,True,False,False,False,False
662332,0.5790789071768423,-0.20236346789748674,-0.9288248914191144,0.5134381010201302,False,True,False,True,False,False,False,False
937646,0.5790789071768423,-0.6718118231665704,0.8823836468481588,-0.5168635515182524,False,False,True,False,False,False,False,True
476896,1.3742320334495208,0.6582918500958322,1.4861198262705833,-1.0560014450860091,True,False,False,False,False,False,True,False
148984,0.181502344040503,2.0666369159030826,0.8823836468481588,-1.7185013990463882,False,True,False,False,False,True,False,False
402918,0.7778671887450119,0.5018090650061384,0.8823836468481588,-0.9143635238944798,True,False,False,False,False,True,False,False
220151,-0.6136507822321756,1.3624643829994574,0.8823836468481588,-0.21531184833628675,True,False,False,False,False,False,False,True
555808,-0.8124390638003453,-0.20236346789748674,0.27864746742573443,0.3261105278313334,True,False,False,False,True,False,False,False
233767,0.7778671887450119,-1.1412601784356535,-0.9288248914191144,1.1668001245810558,False,True,False,True,False,False,False,False
748663,0.5790789071768423,0.032360709737054745,0.27864746742573443,0.5317139618190372,False,True,False,True,False,False,False,False
803550,2.7657500044267085,-2.1583982815186675,-0.9288248914191144,-0.06453599674530394,True,False,False,False,False,False,False,True
236330,-1.2100156269366846,-0.20236346789748674,-0.32508871199669,1.0617139249873404,False,True,False,True,False,False,False,False
580754,-0.2160742190958363,-0.828294608256265,-0.9288248914191144,0.5180070662198569,True,False,False,True,False,False,False,False
401648,0.7778671887450119,1.6754299531788466,1.4861198262705833,-0.7430273289047267,False,True,False,False,False,True,False,False
788519,-1.607592190073024,0.9712574202752214,-0.32508871199669,1.3244294239716288,False,True,False,True,False,False,False,False
686146,1.3742320334495208,-0.5153290380768759,0.8823836468481588,0.12736054164321964,False,True,False,False,False,False,False,True
229312,-1.2100156269366846,-0.6718118231665704,-0.32508871199669,-0.3249670131297288,False,True,False,False,False,False,False,True
400804,1.3742320334495208,-0.6718118231665704,-0.9288248914191144,0.4266277622253219,False,True,False,False,False,False,False,True
234633,-1.011227345368515,3.240257804075791,1.4861198262705833,-1.140527301280954,False,True,False,False,False,True,False,False
388998,0.38029062560867266,-1.9236741038841256,-0.9288248914191144,-0.3249670131297288,False,True,False,False,False,False,False,True
950937,0.38029062560867266,-0.04588068280779219,-0.9288248914191144,1.3724035585687595,False,True,False,True,False,False,False,False
728776,-0.414862500664006,-1.688949926249584,-0.32508871199669,-0.3775101129265865,False,True,False,False,True,False,False,False
384806,0.7778671887450119,-1.7671913187944313,-1.532561070841539,0.6368001614127525,True,False,False,True,False,False,False,False
894824,-0.2160742190958363,-0.9847773933459588,-0.9288248914191144,1.2490414981761373,False,True,False,True,False,False,False,False
130535,-1.4088039085048543,1.9101541308133874,0.27864746742573443,-0.7544497419040436,True,False,False,False,False,True,False,False
475713,0.38029062560867266,-0.5153290380768759,-0.9288248914191144,0.6733518830105666,True,False,False,True,False,False,False,False
938688,-1.011227345368515,1.9101541308133874,0.8823836468481588,0.6208087832137089,False,True,False,True,False,False,False,False
451279,0.5790789071768423,-0.7500532157114174,0.8823836468481588,-0.09194978794366446,True,False,False,False,False,False,False,True
701661,-1.2100156269366846,-0.04588068280779289,-0.9288248914191144,-1.298156600671527,False,True,False,False,False,True,False,False
589570,1.3742320334495208,-1.1412601784356535,-0.9288248914191144,1.2627483937753177,True,False,False,True,False,False,False,False
556551,0.7778671887450119,-0.7500532157114174,-0.9288248914191144,-0.5991049251133339,True,False,False,False,False,False,False,True
373109,-1.011227345368515,2.3013610935376234,0.8823836468481588,-1.2090617792768554,False,True,False,False,False,True,False,False
124538,-1.8063804716411935,1.4407057755443045,0.27864746742573443,0.664213952611113,True,False,False,True,False,False,False,False
994498,0.181502344040503,-0.35884625298718204,-0.9288248914191144,-1.583716925654449,True,False,False,False,False,True,False,False
301664,0.38029062560867266,-0.12412207535263982,0.8823836468481588,1.4752052755626115,True,False,False,True,False,False,False,False
591234,0.5790789071768423,0.8147746351855268,0.8823836468481588,-0.7178980203062295,True,False,False,False,False,True,False,False
999684,1.1754437518813512,-1.7671913187944313,-0.9288248914191144,-0.642510094510738,True,False,False,False,False,False,False,True
239182,-0.414862500664006,1.2842229904546099,1.4861198262705833,-1.5700100300552688,False,True,False,False,False,True,False,False
572525,0.7778671887450119,0.7365332426406792,1.4861198262705833,-0.2975532219313683,False,True,False,False,True,False,False,False
258338,-0.414862500664006,-0.6718118231665697,0.27864746742573443,1.520894927559879,True,False,False,True,False,False,False,False
284064,0.9766554703131816,-0.2806048604423344,0.8823836468481588,0.2461536368361152,True,False,False,False,False,False,False,True
314020,0.7778671887450119,-1.297742963525348,-0.9288248914191144,-0.23587219173505714,False,True,False,False,True,False,False,False
723094,-1.2100156269366846,0.9712574202752214,0.8823836468481588,1.2330501199770936,True,False,False,True,False,False,False,False
715270,0.7778671887450119,-1.5324671411598896,-0.9288248914191144,0.9749035861925321,False,True,False,True,False,False,False,False
745914,2.368173441290369,-0.6718118231665704,-0.9288248914191144,-0.1627687485394291,True,False,False,False,False,False,False,True
219176,-1.2100156269366846,0.8147746351855262,0.27864746742573443,-1.5860014082543124,True,False,False,False,False,True,False,False
318126,0.181502344040503,-0.5153290380768759,-0.32508871199669,-0.9851824844902445,True,False,False,False,False,False,True,False
318969,0.9766554703131816,0.6582918500958322,0.8823836468481588,0.6048174050146653,False,True,False,True,False,False,False,False
222409,1.1754437518813512,-2.3931224591532088,-1.532561070841539,-0.030268757747353298,False,True,False,False,False,False,False,True
647707,-0.414862500664006,-1.4542257486150425,-0.32508871199669,-0.10337220094298133,True,False,False,False,True,False,False,False
353618,-0.01728593752766665,0.4235676724612908,1.4861198262705833,0.14792088504199002,False,True,False,False,False,False,False,True
869598,1.97059687815403,-1.5324671411598896,-1.532561070841539,0.7350329132068777,False,True,False,True,False,False,False,False
150015,0.38029062560867266,0.5800504575509854,0.27864746742573443,-1.298156600671527,False,True,False,False,False,True,False,False
872838,0.9766554703131816,0.5800504575509854,0.8823836468481588,0.1136536460440394,False,True,False,False,False,False,False,True
222096,-1.8063804716411935,2.3013610935376234,1.4861198262705833,0.5682656834168512,False,True,False,True,False,False,False,False
731347,-1.4088039085048543,0.5018090650061378,0.8823836468481588,1.5551621665578297,False,True,False,True,False,False,False,False
285340,1.7718085965858603,-0.3588462529871813,-0.9288248914191144,-1.4397945218630563,False,True,False,False,False,True,False,False
974371,-0.8124390638003453,0.8147746351855268,0.27864746742573443,1.2558949459757274,True,False,False,True,False,False,False,False
511357,-0.414862500664006,-0.5935704306217228,-0.9288248914191144,1.1348173681829685,True,False,False,True,False,False,False,False
835716,1.1754437518813512,-1.297742963525348,-1.532561070841539,1.2376190851768205,False,True,False,True,False,False,False,False
205878,-1.2100156269366846,-0.2806048604423344,-1.532561070841539,-0.478027347320575,True,False,False,False,False,False,False,True
827270,0.181502344040503,-2.001915496428973,-0.9288248914191144,-0.20845840053669662,False,True,False,False,True,False,False,False
298286,-0.6136507822321756,1.6754299531788466,1.4861198262705833,0.43119672742504866,True,False,False,False,False,False,False,True
873290,-1.8063804716411935,-0.3588462529871813,-1.532561070841539,-0.6196652685121044,True,False,False,False,False,False,True,False
424767,0.9766554703131816,-0.2806048604423344,-0.32508871199669,1.4569294147637046,True,False,False,True,False,False,False,False
961882,-1.2100156269366846,-0.3588462529871813,-0.9288248914191144,1.0251622033895265,True,False,False,True,False,False,False,False
979858,-1.011227345368515,0.26708488737159625,-0.9288248914191144,-0.29983770453123165,False,True,False,False,False,False,True,False
479989,-0.6136507822321756,0.11060210228190168,-0.9288248914191144,-1.4694927956612802,False,True,False,False,False,True,False,False
515515,2.964538285994878,-0.20236346789748674,0.8823836468481588,0.8972311777971774,True,False,False,True,False,False,False,False
143585,-0.2160742190958363,0.5018090650061378,1.4861198262705833,1.3701190759688961,False,True,False,True,False,False,False,False
471369,0.5790789071768423,0.4235676724612908,-0.32508871199669,-1.7870358770422896,True,False,False,False,False,True,False,False
164044,-0.414862500664006,-2.001915496428973,-0.9288248914191144,-0.4666049343212581,False,True,False,False,True,False,False,False
209556,0.38029062560867266,0.26708488737159625,0.8823836468481588,-0.478027347320575,False,True,False,False,False,False,True,False
626981,1.1754437518813512,-0.5153290380768759,-0.9288248914191144,-1.231906605275489,False,True,False,False,False,True,False,False
300235,1.3742320334495208,0.4235676724612908,0.8823836468481588,1.0982656465851546,False,True,False,True,False,False,False,False
125939,0.7778671887450119,-1.688949926249584,-0.9288248914191144,-1.6545358862502137,False,True,False,False,False,False,True,False
252906,0.9766554703131816,-0.43708764553202895,1.4861198262705833,-0.4688894169211215,False,True,False,False,False,False,True,False
642335,-0.414862500664006,-0.5153290380768759,0.8823836468481588,-0.8344066328992616,True,False,False,False,False,False,False,True
388249,0.9766554703131816,-1.0630187858908065,-0.9288248914191144,-1.0331566190873753,False,True,False,False,False,False,False,True
175766,-0.6136507822321756,1.9101541308133874,1.4861198262705833,0.4860243098217697,True,False,False,True,False,False,False,False
508923,0.181502344040503,-1.4542257486150425,-0.9288248914191144,-1.7870358770422896,True,False,False,False,False,False,True,False
515192,0.7778671887450119,0.1888434948267493,-0.9288248914191144,-1.3301393570696143,True,False,False,False,False,True,False,False
668550,-1.4088039085048543,0.26708488737159625,0.27864746742573443,0.29184328883338273,True,False,False,False,False,False,False,True
487261,-1.2100156269366846,0.26708488737159625,0.8823836468481588,-0.5945359599136072,True,False,False,False,False,False,True,False
910208,2.1693851597221996,-0.20236346789748674,0.8823836468481588,-1.1268204056817739,False,False,True,False,False,False,True,False
752664,0.181502344040503,0.1888434948267493,-0.32508871199669,0.7647311870051016,False,True,False,True,False,False,False,False
554589,-0.6136507822321756,-1.1412601784356535,-1.532561070841539,-0.5077256211187989,False,True,False,False,False,False,True,False
237848,-0.414862500664006,-0.828294608256265,0.8823836468481588,-0.4117773519245371,False,True,False,False,True,False,False,False
717075,-0.414862500664006,-1.297742963525348,-0.9288248914191144,-0.7658721549033604,True,False,False,False,False,False,True,False
227948,-0.414862500664006,0.7365332426406792,2.0898560056930076,0.05654158104745499,True,False,False,False,True,False,False,False
679304,-0.2160742190958363,0.032360709737054745,0.8823836468481588,1.1713690897807825,False,True,False,True,False,False,False,False
502690,-1.011227345368515,1.0494988128200684,-0.9288248914191144,1.4272311409654805,False,True,False,True,False,False,False,False
599046,-0.414862500664006,1.2842229904546099,1.4861198262705833,-0.7864324983021308,False,True,False,False,False,True,False,False
551269,-0.8124390638003453,-0.20236346789748674,-0.9288248914191144,-0.3889325259259033,True,False,False,False,False,False,False,True
121959,0.38029062560867266,0.032360709737054745,0.27864746742573443,0.6208087832137089,True,False,False,True,False,False,False,False
760890,1.5730203150176907,0.4235676724612908,-0.9288248914191144,-1.2478979834745327,False,True,False,False,False,True,False,False
850216,-0.2160742190958363,0.1888434948267493,0.8823836468481588,0.8675329039989536,True,False,False,True,False,False,False,False
890180,-1.2100156269366846,-0.3588462529871813,-0.9288248914191144,0.042834685448274734,True,False,False,False,False,False,False,True
328576,-0.414862500664006,-0.2806048604423344,-0.9288248914191144,-1.4238031436640126,False,True,False,False,False,True,False,False
265838,0.181502344040503,-0.5153290380768759,0.27864746742573443,1.4911966537616552,True,False,False,True,False,False,False,False
435674,-0.414862500664006,-1.9236741038841256,-1.532561070841539,1.5300328579593325,False,True,False,True,False,False,False,False
979989,0.9766554703131816,-0.12412207535263982,-0.9288248914191144,-1.0537169624861458,False,True,False,False,False,True,False,False
161087,1.1754437518813512,0.4235676724612908,0.8823836468481588,1.1165415073840614,False,True,False,True,False,False,False,False
693128,0.7778671887450119,0.26708488737159625,0.8823836468481588,1.5528776839579663,False,True,False,True,False,False,False,False
218451,-1.4088039085048543,0.26708488737159625,-0.9288248914191144,-1.693372090447891,True,False,False,False,False,False,True,False
547600,-1.4088039085048543,-0.43708764553202895,-0.9288248914191144,-0.08509634014407433,True,False,False,False,False,False,False,True
937437,-1.607592190073024,1.5971885606339984,0.27864746742573443,-1.6636738166496672,False,True,False,False,False,True,False,False
539792,1.1754437518813512,-1.9236741038841256,-0.9288248914191144,-0.8572514588978954,False,True,False,False,False,False,True,False
139353,-0.6136507822321756,0.7365332426406792,-0.9288248914191144,0.700765674208927,False,True,False,True,False,False,False,False
293075,1.7718085965858603,-0.6718118231665704,0.27864746742573443,-0.4003549389252202,False,True,False,False,True,False,False,False
165318,-0.01728593752766665,-1.1412601784356542,-1.532561070841539,1.5414552709586495,False,True,False,True,False,False,False,False
865313,-1.607592190073024,-0.2806048604423344,-0.9288248914191144,-1.1222514404820472,False,True,False,False,False,True,False,False
582690,0.5790789071768423,1.8319127382685405,0.8823836468481588,-0.8503980110983053,True,False,False,False,False,True,False,False
516880,1.5730203150176907,-0.906536000801112,0.27864746742573443,0.14563640244212667,False,True,False,False,False,False,False,True
691460,-1.011227345368515,-0.5935704306217228,-0.9288248914191144,0.9749035861925321,True,False,False,True,False,False,False,False
840976,-0.2160742190958363,-0.6718118231665704,-0.9288248914191144,0.5157225836199936,False,True,False,True,False,False,False,False
881239,1.1754437518813512,-0.6718118231665704,-0.32508871199669,0.8286966998012761,True,False,False,True,False,False,False,False
193264,-1.607592190073024,1.6754299531788466,0.8823836468481588,1.2627483937753177,True,False,False,True,False,False,False,False
870746,-1.2100156269366846,0.26708488737159625,-0.9288248914191144,-1.4535014174622365,False,True,False,False,False,True,False,False
913168,-1.8063804716411935,-0.12412207535263982,-0.9288248914191144,1.3289983891713555,False,True,False,True,False,False,False,False
325281,1.3742320334495208,-0.5153290380768759,0.8823836468481588,-0.5945359599136072,True,False,False,False,False,False,False,True
737147,-0.414862500664006,0.9712574202752214,0.8823836468481588,0.810420839002369,True,False,False,True,False,False,False,False
998613,0.7778671887450119,-0.2806048604423344,-0.32508871199669,1.39296390196753,False,True,False,True,False,False,False,False
531839,-0.414862500664006,-0.5935704306217228,0.8823836468481588,-0.4985876907193454,True,False,False,False,True,False,False,False
369536,-1.011227345368515,0.9712574202752214,0.8823836468481588,-0.48031182992043836,False,True,False,False,True,False,False,False
417824,-1.4088039085048543,-0.12412207535263982,-0.9288248914191144,0.572834648616578,True,False,False,True,False,False,False,False
357426,0.9766554703131816,-0.04588068280779289,0.27864746742573443,1.3655501107691694,False,True,False,True,False,False,False,False
277789,-1.4088039085048543,0.5800504575509854,0.8823836468481588,1.3838259715680765,True,False,False,True,False,False,False,False
613153,0.5790789071768423,1.1277402053649153,1.4861198262705833,0.5751191312164413,False,True,False,True,False,False,False,False
842452,0.181502344040503,0.11060210228190168,0.8823836468481588,0.9543432427937618,False,True,False,True,False,False,False,False
937291,-0.01728593752766665,-1.688949926249584,-1.532561070841539,1.5620156143574198,False,True,False,True,False,False,False,False
225657,-0.2160742190958363,-0.9847773933459588,-0.32508871199669,1.5802914751563268,True,False,False,True,False,False,False,False
335167,-1.4088039085048543,-0.04588068280779219,-0.9288248914191144,-1.6819496774485743,False,True,False,False,False,True,False,False
781669,-0.8124390638003453,-0.828294608256265,-0.9288248914191144,-0.5511307905162031,False,True,False,False,True,False,False,False
580671,0.181502344040503,1.3624643829994574,2.0898560056930076,-1.0354411016872387,False,True,False,False,False,True,False,False
170467,-1.011227345368515,0.26708488737159625,-0.9288248914191144,0.9063691081966309,False,False,True,True,False,False,False,False
283734,0.181502344040503,-0.9847773933459588,-0.9288248914191144,0.017705376849777597,False,True,False,False,False,False,False,True
722794,-0.6136507822321756,0.1888434948267493,-1.532561070841539,-1.8030272552413331,True,False,False,False,False,True,False,False
209751,-0.01728593752766665,0.11060210228190168,0.8823836468481588,-0.8024238765011744,True,False,False,False,False,False,False,True
481050,-0.8124390638003453,-0.906536000801112,-1.532561070841539,1.2581794285755907,False,True,False,True,False,False,False,False
911774,-0.8124390638003453,0.1888434948267493,0.27864746742573443,-0.0782428923444842,False,True,False,False,True,False,False,False
792517,0.181502344040503,0.7365332426406792,0.8823836468481588,-1.649966921050487,False,True,False,False,False,True,False,False
561079,-0.8124390638003453,0.8147746351855268,-0.9288248914191144,0.8652484213990901,False,True,False,True,False,False,False,False
468452,-0.01728593752766665,1.1277402053649153,0.8823836468481588,-1.28673418767221,False,True,False,False,False,True,False,False
713333,1.3742320334495208,0.4235676724612908,0.8823836468481588,1.4455070017643876,True,False,False,True,False,False,False,False
